fn,len,label,peaks
train_audio/bkbplo/XC560196.ogg,175104,bkbplo,1.504#2.352#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624
train_audio/bkbplo/XC297472.ogg,38452,bkbplo,0.320#0.320#0.320#0.320#0.320#0.320#0.320#0.320#0.320#0.320#0.320#0.320#0.320#0.320#0.320#0.320#0.320#0.320#0.320#0.320
train_audio/bkbplo/XC593266.ogg,1467873,bkbplo,6.674#3.601#1.568#10.75#15.63#40.63#20.59#26.07#24.84#27.83#30.20#26.98#23.97#22.23#45.05#18.69#9.667#31.70#12.09#41.43
train_audio/bkbplo/XC282206.ogg,827136,bkbplo,19.30#5.921#24.23#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752
train_audio/bkbplo/XC493546.ogg,304274,bkbplo,5.746#7.747#3.825#2.529#1.488#8.948#6.931#4.626#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656
train_audio/bkbplo/XC486616.ogg,678144,bkbplo,2.240#17.63#9.635#8.819#1.216#16.00#18.79#14.86#13.78#16.80#0.320#0.320#0.320#0.320#0.320#0.320#0.320#0.320#0.320#0.320
train_audio/bkbplo/XC526410.ogg,378624,bkbplo,8.405#3.202#5.235#7.172#9.510#1.889#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384
train_audio/bkbplo/XC526290.ogg,466944,bkbplo,8.0#1.36#11.92#7.168#5.408#4.112#2.16#9.456#13.48#0.56#0.56#0.56#0.56#0.56#0.56#0.56#0.56#0.56#0.56#0.56
train_audio/bkbplo/XC387328.ogg,564245,bkbplo,17.02#3.920#12.20#2.592#7.024#15.31#14.49#11.23#8.352#13.47#16.17#5.680#0.784#0.784#0.784#0.784#0.784#0.784#0.784#0.784
train_audio/bkbplo/XC538439.ogg,326008,bkbplo,8.201#2.162#4.052#9.402#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688
train_audio/bkbplo/XC560188.ogg,155904,bkbplo,2.115#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625
train_audio/bkbplo/XC526289.ogg,523008,bkbplo,9.844#5.202#6.387#7.763#13.44#15.57#11.20#12.29#1.088#3.521#2.545#0.288#0.288#0.288#0.288#0.288#0.288#0.288#0.288#0.288
train_audio/bkbplo/XC526408.ogg,102912,bkbplo,0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448
train_audio/bkbplo/XC581182.ogg,528300,bkbplo,9.655#4.339#14.74#0.832#3.394#13.54#7.734#12.73#6.132#11.67#2.225#15.54#8.534#5.140#0.032#0.032#0.032#0.032#0.032#0.032
train_audio/bkbplo/XC590666.ogg,105984,bkbplo,1.072#2.016#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272
train_audio/bkbplo/XC333388.ogg,190464,bkbplo,2.544#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736
train_audio/bkbplo/XC604694.ogg,432992,bkbplo,2.738#5.716#4.403#12.92#12.05#11.22#8.967#1.104#1.905#7.269#9.767#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304
train_audio/bkbplo/XC625964.ogg,147104,bkbplo,2.162#1.297#4.036#3.187#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384
train_audio/bkbplo/XC162123.ogg,935424,bkbplo,7.600#6.08#25.37#21.53#3.376#4.656#17.56#2.464#1.184#26.49#14.84#10.32#13.93#11.15#8.608#16.12#12.97#11.96#0.384#0.384
train_audio/bkbplo/XC127270.ogg,592666,bkbplo,0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688
train_audio/bkbplo/XC595596.ogg,1086688,bkbplo,27.86#12.43#8.081#28.66#21.89#10.05#18.61#19.55#10.88#13.79#23.07#14.96#32.45#20.91#30.61#27.02#16.73#24.32#5.393#1.312
train_audio/bkbplo/XC510555.ogg,394752,bkbplo,8.16#3.2#11.32#5.568#10.4#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304
train_audio/bkbplo/XC592699.ogg,67709,bkbplo,0.865#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064
train_audio/bkbplo/XC345691.ogg,673750,bkbplo,1.633#13.24#19.18#7.397#4.226#14.44#5.427#11.72#9.654#8.197#6.516#0.720#0.720#0.720#0.720#0.720#0.720#0.720#0.720#0.720
train_audio/bkbplo/XC333387.ogg,1263360,bkbplo,24.90#28.62#21.74#32.74#34.83#33.54#12.32#16.46#18.24#27.38#20.91#23.78#14.09#31.04#10.13#2.800#25.70#37.27#39.01#20.00
train_audio/bkbplo/XC455396.ogg,213159,bkbplo,0.992#5.460#1.969#3.602#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192
train_audio/bkbplo/XC600019.ogg,988056,bkbplo,28.76#30.34#4.593#25.43#1.648#12.46#20.52#14.59#3.121#18.96#26.25#27.49#13.30#7.843#17.25#24.61#10.94#22.23#5.970#23.04
train_audio/bkbplo/XC526439.ogg,506880,bkbplo,7.968#5.776#10.32#15.26#12.64#11.64#3.632#2.0#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304
train_audio/bkbplo/XC450401.ogg,160512,bkbplo,2.868#2.019#3.878#0.817#4.807#0.016#0.016#0.016#0.016#0.016#0.016#0.016#0.016#0.016#0.016#0.016#0.016#0.016#0.016#0.016
train_audio/bkbplo/XC501179.ogg,922018,bkbplo,22.31#19.33#17.51#26.89#2.112#10.77#8.403#6.787#5.538#13.65#28.36#12.13#24.79#18.31#15.30#2.913#20.66#0.400#0.400#0.400
train_audio/bkbplo/XC252637.ogg,180480,bkbplo,1.105#3.220#2.018#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224
train_audio/bkbplo/XC197576.ogg,190464,bkbplo,0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48
train_audio/bkbplo/XC609003.ogg,183902,bkbplo,1.008#4.210#5.394#2.385#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208
train_audio/bkbplo/XC615997.ogg,290900,bkbplo,5.569#4.337#1.680#2.784#7.618#6.369#0.800#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
train_audio/bkbplo/XC552839.ogg,96967,bkbplo,1.170#2.228#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368
train_audio/bkbplo/XC555762.ogg,403744,bkbplo,8.582#6.196#7.733#5.043#2.529#11.03#3.330#4.130#9.622#11.83#1.168#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368
train_audio/bkbplo/XC217929.ogg,868608,bkbplo,20.85#9.618#5.297#1.936#14.61#12.97#24.37#25.39#11.28#22.27#17.58#10.41#3.441#16.50#23.39#8.306#0.864#4.241#18.85#19.68
train_audio/bkbplo/XC589079.ogg,375327,bkbplo,5.472#11.31#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624
train_audio/bkbplo/XC585761.ogg,926198,bkbplo,21.67#25.72#4.242#16.36#14.51#27.02#23.48#1.889#17.78#8.100#6.739#19.45#10.37#0.960#8.900#11.99#3.153#12.82#20.60#28.35
train_audio/bkbplo/XC626224.ogg,305920,bkbplo,2.818#7.958#5.588#1.921#1.072#4.531#6.933#8.887#3.619#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272
train_audio/bkbplo/XC444641.ogg,376163,bkbplo,1.008#2.290#5.717#4.788#6.806#10.13#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160
train_audio/bkbplo/XC526287.ogg,91392,bkbplo,1.058#1.877#2.679#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256
train_audio/bkbplo/XC626154.ogg,91936,bkbplo,1.316#2.295#0.385#0.385#0.385#0.385#0.385#0.385#0.385#0.385#0.385#0.385#0.385#0.385#0.385#0.385#0.385#0.385#0.385#0.385
train_audio/bkbplo/XC201561.ogg,360960,bkbplo,10.28#7.104#4.768#0.72#0.72#0.72#0.72#0.72#0.72#0.72#0.72#0.72#0.72#0.72#0.72#0.72#0.72#0.72#0.72#0.72
train_audio/bkbplo/XC595047.ogg,551680,bkbplo,12.83#7.139#13.63#2.321#14.82#5.666#3.505#11.81#8.916#7.939#10.94#9.988#4.770#16.63#1.520#0.720#0.720#0.720#0.720#0.720
train_audio/bkbplo/XC593585.ogg,186624,bkbplo,2.595#3.893#1.666#0.865#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064#0.064
train_audio/bkbplo/XC568819.ogg,260352,bkbplo,1.265#6.150#2.354#3.299#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448
train_audio/bkbplo/XC592723.ogg,193933,bkbplo,5.322#2.869#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368
train_audio/bkbplo/XC526288.ogg,231168,bkbplo,0.896#4.533#2.787#1.761#5.558#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096
train_audio/bkbplo/XC531626.ogg,55296,bkbplo,0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576
train_audio/bkbplo/XC552834.ogg,186410,bkbplo,1.152#2.000#4.320#2.832#5.681#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352
train_audio/bkbplo/XC590381.ogg,569088,bkbplo,14.90#2.705#11.33#12.30#9.924#1.440#8.035#4.786#3.809#7.171#15.86#13.68#16.87#6.162#0.640#0.640#0.640#0.640#0.640#0.640
train_audio/bkbplo/XC494353.ogg,381152,bkbplo,0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656
train_audio/bkbplo/XC446862.ogg,132075,bkbplo,1.204#2.457#0.401#0.401#0.401#0.401#0.401#0.401#0.401#0.401#0.401#0.401#0.401#0.401#0.401#0.401#0.401#0.401#0.401#0.401
train_audio/bkbplo/XC444673.ogg,573440,bkbplo,9.44#14.52#8.416#12.28#15.53#1.984#4.944#7.04#16.33#10.24#13.31#11.36#3.968#5.856#1.184#0.384#0.384#0.384#0.384#0.384
train_audio/bkbplo/XC647066.ogg,149629,bkbplo,3.122#1.553#4.003#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752
train_audio/bkbplo/XC290144.ogg,599808,bkbplo,0.816#4.994#15.94#2.721#18.24#16.82#6.642#1.696#14.59#4.129#11.04#9.492#0.016#0.016#0.016#0.016#0.016#0.016#0.016#0.016
train_audio/bkbplo/XC444669.ogg,1581558,bkbplo,11.52#31.20#5.361#10.33#19.14#38.34#1.520#43.14#25.76#3.201#20.11#28.69#26.66#44.07#45.27#8.898#34.31#21.54#32.71#47.63
train_audio/bkbplo/XC150226.ogg,158208,bkbplo,2.08#1.152#3.408#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352
train_audio/bkbplo/XC526436.ogg,613632,bkbplo,6.898#5.410#4.401#10.78#3.489#16.61#12.46#13.98#15.70#8.211#9.059#1.184#14.79#1.984#11.60#0.384#0.384#0.384#0.384#0.384
train_audio/bkbplo/XC446667.ogg,123712,bkbplo,1.315#2.646#0.465#0.465#0.465#0.465#0.465#0.465#0.465#0.465#0.465#0.465#0.465#0.465#0.465#0.465#0.465#0.465#0.465#0.465
train_audio/bkbplo/XC444674.ogg,337711,bkbplo,6.357#5.076#4.051#7.686#8.903#2.258#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704
train_audio/crehon/XC122341.ogg,578304,crehon,13.89#3.953#8.499#0.400#0.400#0.400#0.400#0.400#0.400#0.400#0.400#0.400#0.400#0.400#0.400#0.400#0.400#0.400#0.400#0.400
train_audio/crehon/XC122342.ogg,3241728,crehon,49.82#87.25#77.11#32.94#71.34#64.67#51.90#41.18#36.41#88.24#95.52#42.59#83.92#99.22#85.14#86.07#46.56#6.080#74.37#40.29
train_audio/brant/XC590499.ogg,718890,brant,2.032#4.768#3.328#17.69#6.912#11.96#19.42#14.04#15.12#5.968#0.400#0.400#0.400#0.400#0.400#0.400#0.400#0.400#0.400#0.400
train_audio/brant/XC339847.ogg,965472,brant,17.76#19.46#3.329#26.85#15.02#5.441#25.20#2.160#9.715#18.58#28.45#10.81#8.611#22.52#20.88#23.32#13.89#15.82#29.25#12.56
train_audio/brant/XC441013.ogg,53760,brant,0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688
train_audio/brant/XC615010.ogg,844032,brant,9.282#17.15#13.41#15.42#18.62#7.570#6.642#19.62#20.47#10.49#14.50#16.27#5.057#11.55#8.370#21.75#3.168#1.168#12.45#22.55
train_audio/brant/XC466463.ogg,651180,brant,1.152#18.31#3.138#1.953#14.24#3.986#4.947#11.75#6.804#9.350#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224
train_audio/brant/XC294370.ogg,69120,brant,0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256
train_audio/brant/XC163335.ogg,285696,brant,6.288#1.792#7.28#2.64#5.36#0.928#3.44#4.368#0.128#0.128#0.128#0.128#0.128#0.128#0.128#0.128#0.128#0.128#0.128#0.128
train_audio/brant/XC591599.ogg,908643,brant,15.49#1.008#6.226#9.779#14.30#16.45#8.819#4.401#2.512#13.15#20.88#7.939#18.40#5.410#26.84#11.89#22.60#7.026#25.06#3.569
train_audio/brant/XC402991.ogg,4667768,brant,49.84#63.38#58.98#64.83#70.46#58.10#53.30#61.74#2.304#107.7#60.85#57.20#47.57#67.63#109.7#111.9#59.78#3.456#72.70#56.26
train_audio/brant/XC588758.ogg,790779,brant,7.602#5.985#8.802#4.145#11.37#12.98#16.96#14.74#2.704#15.81#13.82#18.77#1.488#22.83#19.97#17.90#9.859#4.945#21.20#6.786
train_audio/brant/XC541303.ogg,2156640,brant,47.90#45.15#27.07#25.32#44.12#36.60#37.42#43.28#40.92#28.33#38.68#41.88#46.93#35.76#34.73#24.01#26.12#21.84#29.40#49.89
train_audio/brant/XC598958.ogg,1108224,brant,11.17#2.016#6.865#29.44#24.32#5.745#13.25#17.05#17.90#30.95#25.28#27.76#26.64#22.61#16.01#31.89#14.38#4.817#9.826#20.30
train_audio/brant/XC295121.ogg,1118459,brant,24.85#12.85#28.74#10.00#23.82#20.88#16.24#31.49#27.47#22.19#14.48#17.68#26.45#8.849#19.81#34.18#18.99#11.05#30.67#7.729
train_audio/brant/XC552894.ogg,507402,brant,2.000#13.23#3.776#12.09#11.12#0.528#0.528#0.528#0.528#0.528#0.528#0.528#0.528#0.528#0.528#0.528#0.528#0.528#0.528#0.528
train_audio/brant/XC37495.ogg,1218769,brant,23.31#25.04#13.36#11.39#20.93#21.92#35.41#9.089#4.960#36.42#34.48#6.849#12.48#15.89#17.10#32.27#19.63#10.04#33.34#5.760
train_audio/brant/XC440582.ogg,2162521,brant,21.93#35.15#23.37#20.56#24.43#14.78#28.67#49.71#12.93#26.21#8.433#27.30#36.03#41.67#17.74#39.06#55.22#46.50#2.976#44.03
train_audio/brant/XC600218.ogg,478976,brant,6.675#5.378#8.996#12.47#4.322#7.475#11.01#13.47#2.257#3.425#14.77#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656#0.656
train_audio/brant/XC161414.ogg,805825,brant,4.578#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192
train_audio/brant/XC621376.ogg,1065792,brant,5.281#23.73#20.48#11.98#27.75#10.30#11.17#30.05#29.08#9.010#6.706#14.64#13.66#7.602#17.65#12.78#26.21#15.71#24.69#3.617
train_audio/brant/XC149389.ogg,2176731,brant,30.09#17.29#11.56#34.17#21.63#50.10#35.87#24.46#31.85#7.472#44.22#19.87#48.69#15.60#45.25#66.64#51.46#46.11#32.65#18.14
train_audio/brant/XC348495.ogg,1013760,brant,6.192#20.27#10.67#3.712#19.36#17.13#12.36#7.552#14.86#9.088#16.06#13.68#22.01#5.056#0.4#0.4#0.4#0.4#0.4#0.4
train_audio/brant/XC614171.ogg,1035703,brant,12.93#9.043#7.587#19.54#17.95#20.66#16.75#5.474#21.46#10.64#15.20#22.40#3.921#2.769#14.02#29.42#30.87#6.306#12.06#27.48
train_audio/brant/XC526221.ogg,3561216,brant,47.76#89.39#41.63#93.22#1.152#97.39#21.88#8.560#74.05#33.25#27.89#48.57#91.63#29.76#40.27#39.42#87.39#6.992#43.15#22.83
train_audio/brant/XC615588.ogg,377856,brant,9.968#1.936#4.560#3.696#2.800#8.528#6.736#5.888#7.696#10.76#1.136#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336
train_audio/brant/XC452788.ogg,1190348,brant,16.75#13.50#19.38#11.20#15.14#10.08#12.64#18.32#29.09#21.57#25.19#23.46#24.29#20.40#15.94#30.01#22.37#7.971#30.84#6.418
train_audio/brant/XC590288.ogg,536660,brant,5.936#4.928#7.537#9.553#3.920#10.51#2.800#1.600#11.55#8.657#12.70#13.50#0.800#0.0#0.0#0.0#0.0#0.0#0.0#0.0
train_audio/brant/XC439019.ogg,112000,brant,1.525#3.355#2.344#0.722#0.722#0.722#0.722#0.722#0.722#0.722#0.722#0.722#0.722#0.722#0.722#0.722#0.722#0.722#0.722#0.722
train_audio/brant/XC552893.ogg,529972,brant,10.72#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272#0.272
train_audio/brant/XC631977.ogg,759552,brant,6.178#13.44#9.875#4.881#16.82#15.60#11.89#7.842#0.560#0.560#0.560#0.560#0.560#0.560#0.560#0.560#0.560#0.560#0.560#0.560
train_audio/brant/XC624932.ogg,2805504,brant,20.03#21.66#53.41#60.94#24.35#37.39#19.05#38.19#66.27#64.26#59.54#55.42#83.03#69.73#20.83#68.27#36.51#48.58#22.59#62.53
train_audio/brant/XC591598.ogg,937064,brant,10.35#6.976#7.936#8.976#5.328#11.92#6.128#13.28#4.400#15.07#1.936#19.20#0.496#0.496#0.496#0.496#0.496#0.496#0.496#0.496
train_audio/brant/XC163342.ogg,478464,brant,3.874#8.292#2.305#5.619#12.66#10.43#6.627#0.960#13.78#9.188#4.754#11.49#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160
train_audio/brant/XC526264.ogg,1276416,brant,8.192#10.75#0.64#0.64#0.64#0.64#0.64#0.64#0.64#0.64#0.64#0.64#0.64#0.64#0.64#0.64#0.64#0.64#0.64#0.64
train_audio/brant/XC382144.ogg,329472,brant,4.483#2.193#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224
train_audio/brant/XC614172.ogg,1407687,brant,1.872#13.71#33.98#4.848#37.58#20.49#11.12#8.353#5.936#6.752#9.281#15.41#38.53#12.30#36.29#18.54#28.25#23.07#39.97#31.42
train_audio/brant/XC500404.ogg,1036512,brant,26.13#17.55#23.81#20.05#1.776#21.52#18.83#7.313#15.15#0.896#12.00#5.617#13.17#31.12#16.16#4.384#9.522#3.088#8.353#11.18
train_audio/brant/XC299241.ogg,4599552,brant,140.0#115.9#127.0#112.5#132.5#114.2#34.57#73.54#4.160#80.34#77.33#95.57#67.77#92.83#85.41#78.86#83.50#136.1#130.0#75.70
train_audio/brant/XC408265.ogg,779072,brant,18.16#22.20#23.20#17.06#15.95#11.98#1.296#21.30#24.08#2.625#9.411#19.60#6.482#10.83#5.154#14.77#4.241#13.25#0.496#0.496
train_audio/brant/XC601065.ogg,1179456,brant,3.200#16.83#15.62#14.17#30.98#2.048#32.28#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688
train_audio/brant/XC149312.ogg,474624,brant,1.76#5.408#3.488#7.776#9.456#6.88#2.56#13.44#12.33#11.20#8.576#10.30#14.33#0.384#0.384#0.384#0.384#0.384#0.384#0.384
train_audio/brant/XC542916.ogg,2609728,brant,35.87#37.42#27.69#34.56#30.73#38.25#29.39#28.49#31.77#39.60#45.74#44.91#52.60#41.82#42.72#49.02#25.69#55.12#57.66#18.49
train_audio/brant/XC610562.ogg,906944,brant,22.00#3.488#8.465#6.641#21.10#7.441#19.09#2.416#23.89#10.32#17.92#25.23#13.58#9.425#14.77#15.60#4.704#16.45#12.19#26.54
train_audio/brant/XC295512.ogg,183066,brant,2.852#3.653#0.640#0.640#0.640#0.640#0.640#0.640#0.640#0.640#0.640#0.640#0.640#0.640#0.640#0.640#0.640#0.640#0.640#0.640
train_audio/brant/XC598961.ogg,873216,brant,8.130#15.55#10.77#13.44#18.02#1.104#16.61#9.634#3.665#6.689#5.169#12.03#2.784#14.51#1.904#19.02#22.91#24.15#20.18#21.68
train_audio/brant/XC506388.ogg,1476096,brant,18.57#27.85#30.12#33.28#24.51#15.84#20.04#21.08#22.88#31.84#26.40#12.32#21.90#8.56#16.99#3.232#5.28#10.73#14.65#13.37
train_audio/brant/XC500761.ogg,729757,brant,2.944#9.281#8.113#4.016#10.08#1.248#20.19#17.18#6.225#11.60#2.128#13.93#0.416#0.416#0.416#0.416#0.416#0.416#0.416#0.416
train_audio/brant/XC163352.ogg,278016,brant,3.104#6.224#2.16#4.752#1.184#7.872#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384
train_audio/brant/XC623833.ogg,1663488,brant,5.408#2.896#8.864#13.05#10.51#34.0#36.88#0.912#44.88#35.44#40.75#14.01#15.00#37.95#39.77#42.62#51.05#47.34#18.41#6.976
train_audio/brant/XC613307.ogg,1728000,brant,38.36#43.47#39.44#41.52#36.81#35.85#34.54#42.60#40.32#47.76#28.8#32.27#45.02#33.66#26.57#7.552#16.51#14.49#19.68#46.64
train_audio/brant/XC522921.ogg,109824,brant,2.405#1.379#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352
train_audio/brant/XC181189.ogg,670464,brant,6.802#16.48#1.696#9.187#7.746#13.58#19.09#0.800#3.969#5.938#19.95#10.54#4.769#11.46#14.42#2.833#17.57#12.26#20.75#15.38
train_audio/brant/XC453499.ogg,665856,brant,2.833#1.680#0.832#8.803#14.90#6.690#3.697#4.577#14.08#5.618#16.48#7.714#10.48#19.31#13.22#12.19#20.18#17.78#0.032#0.032
train_audio/brant/XC540716.ogg,382848,brant,8.072#11.08#9.097#6.326#4.516#0.720#0.720#0.720#0.720#0.720#0.720#0.720#0.720#0.720#0.720#0.720#0.720#0.720#0.720#0.720
train_audio/brant/XC295511.ogg,473966,brant,6.292#13.00#8.038#14.31#4.835#2.129#9.847#3.026#7.173#1.024#11.64#3.874#10.64#0.224#0.224#0.224#0.224#0.224#0.224#0.224
train_audio/brant/XC627472.ogg,5587968,brant,45.23#44.20#80.0#47.39#139.6#61.79#63.42#81.76#106.7#88.09#104.0#90.22#15.13#143.5#17.95#11.93#18.96#92.35#105.1#20.19
train_audio/brant/XC619269.ogg,193536,brant,3.808#2.016#5.728#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704
train_audio/brant/XC305660.ogg,193536,brant,1.424#2.816#3.84#4.848#5.744#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144
train_audio/brant/XC627430.ogg,4596704,brant,47.23#3.792#82.37#84.18#33.73#45.33#1.776#39.12#111.0#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304
train_audio/brant/XC511686.ogg,1813248,brant,7.841#52.88#8.689#10.41#27.23#2.752#34.10#48.15#37.73#36.62#9.537#24.16#43.44#6.432#32.26#45.35#28.50#5.248#22.25#20.99
train_audio/brant/XC163344.ogg,462336,brant,2.256#12.12#10.64#7.344#5.568#9.36#13.24#4.416#6.528#1.44#8.272#3.472#0.64#0.64#0.64#0.64#0.64#0.64#0.64#0.64
train_audio/brant/XC420152.ogg,525312,brant,8.176#2.112#14.88#6.144#11.52#3.648#7.088#12.67#16.08#9.024#0.72#0.72#0.72#0.72#0.72#0.72#0.72#0.72#0.72#0.72
train_audio/brant/XC598566.ogg,925362,brant,6.417#1.200#15.10#16.48#21.06#26.56#12.27#25.12#18.65#13.37#10.88#28.38#22.45#17.73#7.857#23.50#19.45#4.688#9.201#10.00
train_audio/brant/XC635604.ogg,557536,brant,11.52#6.437#8.999#10.31#14.31#4.179#2.370#8.183#12.49#15.26#13.48#3.298#0.960#5.140#0.160#0.160#0.160#0.160#0.160#0.160
train_audio/brant/XC437687.ogg,230400,brant,1.296#2.112#6.752#3.184#5.28#4.048#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192#0.192
train_audio/brant/XC358369.ogg,384522,brant,0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448
train_audio/brant/XC441695.ogg,1310720,brant,18.32#17.10#30.24#5.312#9.472#12.35#20.84#25.98#14.99#27.66#29.29#22.8#1.76#0.64#0.64#0.64#0.64#0.64#0.64#0.64
train_audio/brant/XC163349.ogg,102144,brant,1.555#0.481#0.481#0.481#0.481#0.481#0.481#0.481#0.481#0.481#0.481#0.481#0.481#0.481#0.481#0.481#0.481#0.481#0.481#0.481
